Date_Collected,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
12/31/2021,Kemptville District Hospital,7073,Kemptville,"LEEDS,GRENVILLE,LANARK",1,1
8/31/2021,Birchwood Terrace,2620,Kenora,NORTHWESTERN,0.91,0.9
8/31/2021,Pinecrest (Kenora),M563,Kenora,NORTHWESTERN,0.95,0.93
9/30/2021,Birchwood Terrace,2620,Kenora,NORTHWESTERN,0.95,0.91
9/30/2021,Pinecrest (Kenora),M563,Kenora,NORTHWESTERN,0.97,0.95
10/31/2021,Pinecrest (Kenora),M563,Kenora,NORTHWESTERN,1,0.97
10/31/2021,Wiigwas Elder and Senior Care,2620,Kenora,NORTHWESTERN,0.97,0.93
11/30/2021,Pinecrest (Kenora),M563,Kenora,NORTHWESTERN,1,1
11/30/2021,Wiigwas Elder and Senior Care,2620,Kenora,NORTHWESTERN,1,0.97
12/31/2021,Pinecrest (Kenora),M563,Kenora,NORTHWESTERN,1,1
12/31/2021,Wiigwas Elder and Senior Care,2620,Kenora,NORTHWESTERN,1,1
8/31/2021,Cedarvale Lodge Retirement and Care Community,2769,Keswick,YORK REGION,0.91,0.82
9/30/2021,Cedarvale Lodge Retirement and Care Community,2769,Keswick,YORK REGION,0.96,0.91
10/31/2021,Cedarvale Lodge Retirement and Care Community,2769,Keswick,YORK REGION,0.99,0.98
11/30/2021,Cedarvale Lodge Retirement and Care Community,2769,Keswick,YORK REGION,1,1
12/31/2021,Cedarvale Lodge Retirement and Care Community,2769,Keswick,YORK REGION,1,1
8/31/2021,Trillium Court,2773,Kincardine,GREY-BRUCE,0.95,0.94
9/30/2021,Trillium Court,2773,Kincardine,GREY-BRUCE,0.98,0.94
10/31/2021,Trillium Court,2773,Kincardine,GREY-BRUCE,1,1
11/30/2021,Trillium Court,2773,Kincardine,GREY-BRUCE,1,1
12/31/2021,Trillium Court,2773,Kincardine,GREY-BRUCE,1,1
10/31/2021,King City Lodge Nursing Home,2113,King City,YORK REGION,0.93,0.93
11/30/2021,King City Lodge Nursing Home,2113,King City,YORK REGION,1,1
12/31/2021,King City Lodge Nursing Home,2113,King City,YORK REGION,1,1
8/31/2021,King City Lodge Nursing Home,2113,King City,YORK REGION,0.96,0.89
9/30/2021,King City Lodge Nursing Home,2113,King City,YORK REGION,0.93,0.93
8/31/2021,Arbour Heights,2982,Kingston,KINGSTON FRONTENAC L & A,0.95,0.94
8/31/2021,Extendicare Kingston,2616,Kingston,KINGSTON FRONTENAC L & A,0.97,0.89
8/31/2021,Providence Manor,3005,Kingston,KINGSTON FRONTENAC L & A,0.9,0.85
8/31/2021,Rideaucrest Home,M569,Kingston,KINGSTON FRONTENAC L & A,0.93,0.9
8/31/2021,Trillium Retirement and Care Community,2790,Kingston,KINGSTON FRONTENAC L & A,0.99,0.98
9/30/2021,Arbour Heights,2982,Kingston,KINGSTON FRONTENAC L & A,1,0.96
9/30/2021,Extendicare Kingston,2616,Kingston,KINGSTON FRONTENAC L & A,0.99,0.9
9/30/2021,Providence Manor,3005,Kingston,KINGSTON FRONTENAC L & A,0.99,0.94
9/30/2021,Rideaucrest Home,M569,Kingston,KINGSTON FRONTENAC L & A,0.93,0.92
9/30/2021,Trillium Retirement and Care Community,2790,Kingston,KINGSTON FRONTENAC L & A,0.99,0.98
10/31/2021,Arbour Heights,2982,Kingston,KINGSTON FRONTENAC L & A,1,1
10/31/2021,Extendicare Kingston,2616,Kingston,KINGSTON FRONTENAC L & A,0.99,0.99
10/31/2021,Providence Manor,3005,Kingston,KINGSTON FRONTENAC L & A,1,1
10/31/2021,Rideaucrest Home,M569,Kingston,KINGSTON FRONTENAC L & A,0.95,0.92
10/31/2021,Trillium Retirement and Care Community,2790,Kingston,KINGSTON FRONTENAC L & A,0.99,0.99
11/30/2021,Arbour Heights,2982,Kingston,KINGSTON FRONTENAC L & A,1,1
11/30/2021,Extendicare Kingston,2616,Kingston,KINGSTON FRONTENAC L & A,0.99,0.99
11/30/2021,Providence Manor,3005,Kingston,KINGSTON FRONTENAC L & A,1,1
11/30/2021,Rideaucrest Home,M569,Kingston,KINGSTON FRONTENAC L & A,1,0.99
11/30/2021,Trillium Retirement and Care Community,2790,Kingston,KINGSTON FRONTENAC L & A,1,1
12/31/2021,Arbour Heights,2982,Kingston,KINGSTON FRONTENAC L & A,1,1
12/31/2021,Extendicare Kingston,2616,Kingston,KINGSTON FRONTENAC L & A,0.99,0.99
12/31/2021,Providence Manor,3005,Kingston,KINGSTON FRONTENAC L & A,1,1
12/31/2021,Rideaucrest Home,M569,Kingston,KINGSTON FRONTENAC L & A,1,1
12/31/2021,Trillium Retirement and Care Community,2790,Kingston,KINGSTON FRONTENAC L & A,1,1
8/31/2021,Chartwell Royal Oak Long Term Care Residence,2939,Kingsville,WINDSOR-ESSEX,0.85,0.8
9/30/2021,Chartwell Royal Oak Long Term Care Residence,2939,Kingsville,WINDSOR-ESSEX,0.93,0.9
10/31/2021,Chartwell Royal Oak Long Term Care Residence,2939,Kingsville,WINDSOR-ESSEX,0.87,0.86
11/30/2021,Chartwell Royal Oak Long Term Care Residence,2939,Kingsville,WINDSOR-ESSEX,1,1
12/31/2021,Chartwell Royal Oak Long Term Care Residence,2939,Kingsville,WINDSOR-ESSEX,1,1
10/31/2021,Extendicare Kirkland Lake,2670,Kirkland Lake,TIMISKAMING,1,0.99
10/31/2021,Teck Pioneer Residence,M619,Kirkland Lake,TIMISKAMING,0.94,0.82
11/30/2021,Extendicare Kirkland Lake,2670,Kirkland Lake,TIMISKAMING,1,1
11/30/2021,Teck Pioneer Residence,M619,Kirkland Lake,TIMISKAMING,0.99,0.98
12/31/2021,Extendicare Kirkland Lake,2670,Kirkland Lake,TIMISKAMING,1,1
12/31/2021,Teck Pioneer Residence,M619,Kirkland Lake,TIMISKAMING,0.95,0.94
8/31/2021,Extendicare Kirkland Lake,2670,Kirkland Lake,TIMISKAMING,0.9,0.81
8/31/2021,Teck Pioneer Residence,M619,Kirkland Lake,TIMISKAMING,0.84,0.8
9/30/2021,Extendicare Kirkland Lake,2670,Kirkland Lake,TIMISKAMING,0.95,0.88
9/30/2021,Teck Pioneer Residence,M619,Kirkland Lake,TIMISKAMING,0.83,0.8
8/31/2021,Chartwell Westmount Long Term Care Residence,2880,Kitchener,WATERLOO,0.9,0.86
8/31/2021,Forest Heights,2707,Kitchener,WATERLOO,0.86,0.85
8/31/2021,Lanark Heights Long Term Care Centre,2917,Kitchener,WATERLOO,0.96,0.95
8/31/2021,peopleCare A.R. Goudie Kitchener,2990,Kitchener,WATERLOO,0.94,0.94
8/31/2021,Sunnyside Home,M578,Kitchener,WATERLOO,0.87,0.86
8/31/2021,The Village of Winston Park,2783,Kitchener,WATERLOO,0.92,0.92
8/31/2021,Trinity Village Care Centre,2580,Kitchener,WATERLOO,0.93,0.91
9/30/2021,Chartwell Westmount Long Term Care Residence,2880,Kitchener,WATERLOO,0.94,0.91
9/30/2021,Forest Heights,2707,Kitchener,WATERLOO,0.92,0.87
9/30/2021,Lanark Heights Long Term Care Centre,2917,Kitchener,WATERLOO,0.98,0.96
9/30/2021,peopleCare A.R. Goudie Kitchener,2990,Kitchener,WATERLOO,0.95,0.94
9/30/2021,Sunnyside Home,M578,Kitchener,WATERLOO,0.87,0.87
9/30/2021,The Village of Winston Park,2783,Kitchener,WATERLOO,0.94,0.94
9/30/2021,Trinity Village Care Centre,2580,Kitchener,WATERLOO,0.94,0.92
10/31/2021,Chartwell Westmount Long Term Care Residence,2880,Kitchener,WATERLOO,1,0.99
10/31/2021,Forest Heights,2707,Kitchener,WATERLOO,0.99,0.92
10/31/2021,Lanark Heights Long Term Care Centre,2917,Kitchener,WATERLOO,0.98,0.97
10/31/2021,peopleCare A.R. Goudie Kitchener,2990,Kitchener,WATERLOO,0.95,0.94
10/31/2021,Sunnyside Home,M578,Kitchener,WATERLOO,0.96,0.91
10/31/2021,The Village of Winston Park,2783,Kitchener,WATERLOO,0.96,0.96
10/31/2021,Trinity Village Care Centre,2580,Kitchener,WATERLOO,1,0.99
11/30/2021,Chartwell Westmount Long Term Care Residence,2880,Kitchener,WATERLOO,1,1
11/30/2021,Forest Heights,2707,Kitchener,WATERLOO,1,0.98
11/30/2021,Lanark Heights Long Term Care Centre,2917,Kitchener,WATERLOO,1,1
11/30/2021,peopleCare A.R. Goudie Kitchener,2990,Kitchener,WATERLOO,1,1
11/30/2021,Sunnyside Home,M578,Kitchener,WATERLOO,1,0.96
11/30/2021,The Village of Winston Park,2783,Kitchener,WATERLOO,1,1
11/30/2021,Trinity Village Care Centre,2580,Kitchener,WATERLOO,1,1
12/31/2021,Chartwell Westmount Long Term Care Residence,2880,Kitchener,WATERLOO,1,1
12/31/2021,Forest Heights,2707,Kitchener,WATERLOO,1,1
12/31/2021,Lanark Heights Long Term Care Centre,2917,Kitchener,WATERLOO,1,1
12/31/2021,peopleCare A.R. Goudie Kitchener,2990,Kitchener,WATERLOO,1,1
12/31/2021,The Village of Winston Park,2783,Kitchener,WATERLOO,1,1
12/31/2021,Trinity Village Care Centre,2580,Kitchener,WATERLOO,1,1
8/31/2021,Country Terrace,907,Komoka,MIDDLESEX-LONDON,0.88,0.86
9/30/2021,Country Terrace,907,Komoka,MIDDLESEX-LONDON,0.96,0.95
10/31/2021,Country Terrace,907,Komoka,MIDDLESEX-LONDON,0.99,0.99
11/30/2021,Country Terrace,907,Komoka,MIDDLESEX-LONDON,1,1
12/31/2021,Country Terrace,907,Komoka,MIDDLESEX-LONDON,1,1
8/31/2021,Extendicare Lakefield,2843,Lakefield,PETERBOROUGH,0.92,0.89
9/30/2021,Extendicare Lakefield,2843,Lakefield,PETERBOROUGH,0.95,0.94
10/31/2021,Extendicare Lakefield,2843,Lakefield,PETERBOROUGH,1,0.99
11/30/2021,Extendicare Lakefield,2843,Lakefield,PETERBOROUGH,0.99,0.99
12/31/2021,Extendicare Lakefield,2843,Lakefield,PETERBOROUGH,1,1
8/31/2021,Lancaster Long Term Care Residence,2680,Lancaster,EASTERN ONTARIO,0.9,0.84
9/30/2021,Lancaster Long Term Care Residence,2680,Lancaster,EASTERN ONTARIO,0.97,0.91
10/31/2021,Lancaster Long Term Care Residence,2680,Lancaster,EASTERN ONTARIO,1,0.94
11/30/2021,Lancaster Long Term Care Residence,2680,Lancaster,EASTERN ONTARIO,1,1
12/31/2021,Lancaster Long Term Care Residence,2680,Lancaster,EASTERN ONTARIO,1,1
8/31/2021,Franklin Gardens Long Term Care Home,2602,Leamington,WINDSOR-ESSEX,0.84,0.78
8/31/2021,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,WINDSOR-ESSEX,0.89,0.88
8/31/2021,Sun Parlor Home for Senior Citizens,M579,Leamington,WINDSOR-ESSEX,0.88,0.86
9/30/2021,Franklin Gardens Long Term Care Home,2602,Leamington,WINDSOR-ESSEX,0.94,0.86
9/30/2021,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,WINDSOR-ESSEX,1,1
9/30/2021,Sun Parlor Home for Senior Citizens,M579,Leamington,WINDSOR-ESSEX,0.98,0.94
10/31/2021,Franklin Gardens Long Term Care Home,2602,Leamington,WINDSOR-ESSEX,1,1
10/31/2021,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,WINDSOR-ESSEX,1,0.99
10/31/2021,Sun Parlor Home for Senior Citizens,M579,Leamington,WINDSOR-ESSEX,0.99,0.97
11/30/2021,Franklin Gardens Long Term Care Home,2602,Leamington,WINDSOR-ESSEX,1,1
11/30/2021,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,WINDSOR-ESSEX,1,1
11/30/2021,Sun Parlor Home for Senior Citizens,M579,Leamington,WINDSOR-ESSEX,1,1
12/31/2021,Franklin Gardens Long Term Care Home,2602,Leamington,WINDSOR-ESSEX,1,1
12/31/2021,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,WINDSOR-ESSEX,1,1
12/31/2021,Sun Parlor Home for Senior Citizens,M579,Leamington,WINDSOR-ESSEX,1,1
8/31/2021,Foyer St-Viateur Nursing Home,2746,Limoges,EASTERN ONTARIO,0.89,0.87
9/30/2021,Foyer St-Viateur Nursing Home,2746,Limoges,EASTERN ONTARIO,0.91,0.89
10/31/2021,Foyer St-Viateur Nursing Home,2746,Limoges,EASTERN ONTARIO,0.94,0.91
11/30/2021,Foyer St-Viateur Nursing Home,2746,Limoges,EASTERN ONTARIO,1,1
12/31/2021,Foyer St-Viateur Nursing Home,2746,Limoges,EASTERN ONTARIO,1,1
8/31/2021,Caressant Care Lindsay Nursing Home,2701,Lindsay,HALIBURTON KAWARTHA PR,0.94,0.89
8/31/2021,Caressant Care on McLaughlin Road,2916,Lindsay,HALIBURTON KAWARTHA PR,0.84,0.63
8/31/2021,Extendicare Kawartha Lakes,2838,Lindsay,HALIBURTON KAWARTHA PR,0.86,0.84
8/31/2021,Frost Manor,2703,Lindsay,HALIBURTON KAWARTHA PR,0.92,0.86
8/31/2021,Victoria Manor Home for the Aged,M589,Lindsay,HALIBURTON KAWARTHA PR,0.91,0.9
9/30/2021,Caressant Care Lindsay Nursing Home,2701,Lindsay,HALIBURTON KAWARTHA PR,0.99,0.93
9/30/2021,Caressant Care on McLaughlin Road,2916,Lindsay,HALIBURTON KAWARTHA PR,0.97,0.93
9/30/2021,Extendicare Kawartha Lakes,2838,Lindsay,HALIBURTON KAWARTHA PR,0.93,0.91
9/30/2021,Frost Manor,2703,Lindsay,HALIBURTON KAWARTHA PR,0.96,0.93
9/30/2021,Victoria Manor Home for the Aged,M589,Lindsay,HALIBURTON KAWARTHA PR,0.92,0.92
10/31/2021,Caressant Care Lindsay Nursing Home,2701,Lindsay,HALIBURTON KAWARTHA PR,1,0.99
10/31/2021,Caressant Care on McLaughlin Road,2916,Lindsay,HALIBURTON KAWARTHA PR,1,0.99
10/31/2021,Extendicare Kawartha Lakes,2838,Lindsay,HALIBURTON KAWARTHA PR,0.98,0.98
10/31/2021,Frost Manor,2703,Lindsay,HALIBURTON KAWARTHA PR,1,0.97
10/31/2021,Victoria Manor Home for the Aged,M589,Lindsay,HALIBURTON KAWARTHA PR,0.96,0.94
11/30/2021,Caressant Care Lindsay Nursing Home,2701,Lindsay,HALIBURTON KAWARTHA PR,0.99,0.99
11/30/2021,Caressant Care on McLaughlin Road,2916,Lindsay,HALIBURTON KAWARTHA PR,1,1
11/30/2021,Extendicare Kawartha Lakes,2838,Lindsay,HALIBURTON KAWARTHA PR,0.98,0.97
11/30/2021,Frost Manor,2703,Lindsay,HALIBURTON KAWARTHA PR,1,1
11/30/2021,Victoria Manor Home for the Aged,M589,Lindsay,HALIBURTON KAWARTHA PR,1,0.99
12/31/2021,Caressant Care Lindsay Nursing Home,2701,Lindsay,HALIBURTON KAWARTHA PR,1,1
12/31/2021,Caressant Care on McLaughlin Road,2916,Lindsay,HALIBURTON KAWARTHA PR,1,1
12/31/2021,Extendicare Kawartha Lakes,2838,Lindsay,HALIBURTON KAWARTHA PR,0.99,0.99
12/31/2021,Frost Manor,2703,Lindsay,HALIBURTON KAWARTHA PR,1,1
12/31/2021,Victoria Manor Home for the Aged,M589,Lindsay,HALIBURTON KAWARTHA PR,1,1
10/31/2021,Golden Dawn Nursing Home,2705,Lion's Head,GREY-BRUCE,0.85,0.85
11/30/2021,Golden Dawn Nursing Home,2705,Lion's Head,GREY-BRUCE,1,1
12/31/2021,Golden Dawn Nursing Home,2705,Lion's Head,GREY-BRUCE,1,1
8/31/2021,Golden Dawn Nursing Home,2705,Lion's Head,GREY-BRUCE,0.89,0.89
9/30/2021,Golden Dawn Nursing Home,2705,Lion's Head,GREY-BRUCE,0.93,0.86
8/31/2021,Caressant Care Listowel Nursing Home,2664,Listowel,HURON-PERTH,0.84,0.76
9/30/2021,Caressant Care Listowel Nursing Home,2664,Listowel,HURON-PERTH,0.96,0.82
10/31/2021,Caressant Care Listowel Nursing Home,2664,Listowel,HURON-PERTH,0.98,0.94
11/30/2021,Caressant Care Listowel Nursing Home,2664,Listowel,HURON-PERTH,1,1
12/31/2021,Caressant Care Listowel Nursing Home,2664,Listowel,HURON-PERTH,1,1
11/30/2021,Manitoulin Centennial Manor Home for the Aged,M553,Little Current,SUDBURY,0.97,0.97
12/31/2021,Manitoulin Centennial Manor,M553,Little Current,SUDBURY,1,1
8/31/2021,Manitoulin Centennial Manor Home for the Aged,M553,Little Current,SUDBURY,0.95,0.93
9/30/2021,Manitoulin Centennial Manor Home for the Aged,M553,Little Current,SUDBURY,0.93,0.92
10/31/2021,Manitoulin Centennial Manor Home for the Aged,M553,Little Current,SUDBURY,0.95,0.95
8/31/2021,Chartwell London Long Term Care Residence,2919,London,MIDDLESEX-LONDON,0.96,0.93
8/31/2021,Chelsey Park,2655,London,MIDDLESEX-LONDON,0.95,0.89
8/31/2021,Dearness Home for Senior Citizens,M514,London,MIDDLESEX-LONDON,0.88,0.82
8/31/2021,Earls Court Village,3047,London,MIDDLESEX-LONDON,0.89,0.85
8/31/2021,Elmwood Place,3054,London,MIDDLESEX-LONDON,0.97,0.92
8/31/2021,Extendicare London,2173,London,MIDDLESEX-LONDON,0.91,0.86
8/31/2021,Henley Place,3045,London,MIDDLESEX-LONDON,0.76,0.65
8/31/2021,Kensington Village,2729,London,MIDDLESEX-LONDON,0.91,0.9
8/31/2021,McCormick Home,2965,London,MIDDLESEX-LONDON,1,0.98
8/31/2021,McGarrell Place,2964,London,MIDDLESEX-LONDON,0.92,0.9
8/31/2021,Meadow Park (London),2643,London,MIDDLESEX-LONDON,0.95,0.92
8/31/2021,Mount Hope Centre for Long Term Care,C596,London,MIDDLESEX-LONDON,1,0.96
8/31/2021,peopleCare Oakcrossing London,2980,London,MIDDLESEX-LONDON,0.91,0.87
8/31/2021,The Village of Glendale Crossing,2979,London,MIDDLESEX-LONDON,0.87,0.57
8/31/2021,Westmount Gardens Long Term Care Home,2878,London,MIDDLESEX-LONDON,0.95,0.92
9/30/2021,Chartwell London Long Term Care Residence,2919,London,MIDDLESEX-LONDON,0.97,0.96
9/30/2021,Chelsey Park,2655,London,MIDDLESEX-LONDON,0.97,0.92
9/30/2021,Dearness Home for Senior Citizens,M514,London,MIDDLESEX-LONDON,0.92,0.87
9/30/2021,Earls Court Village,3047,London,MIDDLESEX-LONDON,0.92,0.9
9/30/2021,Elmwood Place,3054,London,MIDDLESEX-LONDON,1,0.98
9/30/2021,Extendicare London,2173,London,MIDDLESEX-LONDON,0.97,0.95
9/30/2021,Henley Place,3045,London,MIDDLESEX-LONDON,0.95,0.88
9/30/2021,Kensington Village,2729,London,MIDDLESEX-LONDON,0.97,0.93
9/30/2021,McCormick Home,2965,London,MIDDLESEX-LONDON,0.95,0.92
9/30/2021,McGarrell Place,2964,London,MIDDLESEX-LONDON,0.93,0.9
9/30/2021,Meadow Park (London),2643,London,MIDDLESEX-LONDON,0.99,0.96
9/30/2021,Mount Hope Centre for Long Term Care,C596,London,MIDDLESEX-LONDON,0.88,0.85
9/30/2021,peopleCare Oakcrossing London,2980,London,MIDDLESEX-LONDON,0.93,0.9
9/30/2021,The Village of Glendale Crossing,2979,London,MIDDLESEX-LONDON,1,0.79
9/30/2021,Westmount Gardens Long Term Care Home,2878,London,MIDDLESEX-LONDON,0.99,0.97
10/31/2021,Chartwell London Long Term Care Residence,2919,London,MIDDLESEX-LONDON,1,1
10/31/2021,Chelsey Park,2655,London,MIDDLESEX-LONDON,0.99,0.99
10/31/2021,Dearness Home for Senior Citizens,M514,London,MIDDLESEX-LONDON,0.99,0.97
10/31/2021,Earls Court Village,3047,London,MIDDLESEX-LONDON,0.99,0.91
10/31/2021,Elmwood Place,3054,London,MIDDLESEX-LONDON,1,0.98
10/31/2021,Extendicare London,2173,London,MIDDLESEX-LONDON,1,0.99
10/31/2021,Henley Place,3045,London,MIDDLESEX-LONDON,0.99,0.99
10/31/2021,Kensington Village,2729,London,MIDDLESEX-LONDON,0.99,0.97
10/31/2021,McCormick Home,2965,London,MIDDLESEX-LONDON,0.98,0.95
10/31/2021,McGarrell Place,2964,London,MIDDLESEX-LONDON,1,0.99
10/31/2021,Meadow Park (London),2643,London,MIDDLESEX-LONDON,1,1
10/31/2021,Mount Hope Centre for Long Term Care,C596,London,MIDDLESEX-LONDON,1,0.96
10/31/2021,peopleCare Oakcrossing London,2980,London,MIDDLESEX-LONDON,0.96,0.92
10/31/2021,The Village of Glendale Crossing,2979,London,MIDDLESEX-LONDON,0.86,0.85
10/31/2021,Westmount Gardens Long Term Care Home,2878,London,MIDDLESEX-LONDON,1,1
11/30/2021,Chartwell London Long Term Care Residence,2919,London,MIDDLESEX-LONDON,1,1
11/30/2021,Chelsey Park,2655,London,MIDDLESEX-LONDON,1,1
11/30/2021,Dearness Home for Senior Citizens,M514,London,MIDDLESEX-LONDON,0.95,0.93
11/30/2021,Earls Court Village,3047,London,MIDDLESEX-LONDON,0.99,0.98
11/30/2021,Elmwood Place,3054,London,MIDDLESEX-LONDON,1,0.99
11/30/2021,Extendicare London,2173,London,MIDDLESEX-LONDON,1,1
11/30/2021,Henley Place,3045,London,MIDDLESEX-LONDON,0.98,0.98
11/30/2021,Kensington Village,2729,London,MIDDLESEX-LONDON,1,1
11/30/2021,McCormick Home,2965,London,MIDDLESEX-LONDON,1,1
11/30/2021,McGarrell Place,2964,London,MIDDLESEX-LONDON,0.99,0.99
11/30/2021,Meadow Park (London),2643,London,MIDDLESEX-LONDON,1,1
11/30/2021,Mount Hope Centre for Long Term Care,C596,London,MIDDLESEX-LONDON,1,1
11/30/2021,peopleCare Oakcrossing London,2980,London,MIDDLESEX-LONDON,1,0.99
11/30/2021,The Village of Glendale Crossing,2979,London,MIDDLESEX-LONDON,1,1
11/30/2021,Westmount Gardens Long Term Care Home,2878,London,MIDDLESEX-LONDON,1,1
12/31/2021,Chartwell London Long Term Care Residence,2919,London,MIDDLESEX-LONDON,1,1
12/31/2021,Chelsey Park LTC,2655,London,MIDDLESEX-LONDON,1,1
12/31/2021,Dearness Home for Senior Citizens,M514,London,MIDDLESEX-LONDON,1,1
12/31/2021,Earls Court Village,3047,London,MIDDLESEX-LONDON,1,1
12/31/2021,Elmwood Place,3054,London,MIDDLESEX-LONDON,1,1
12/31/2021,Extendicare London,2173,London,MIDDLESEX-LONDON,1,1
12/31/2021,Henley Place,3045,London,MIDDLESEX-LONDON,1,1
12/31/2021,Kensington Village,2729,London,MIDDLESEX-LONDON,1,1
12/31/2021,McCormick Home,2965,London,MIDDLESEX-LONDON,1,1
12/31/2021,McGarrell Place,2964,London,MIDDLESEX-LONDON,1,1
12/31/2021,Meadow Park (London),2643,London,MIDDLESEX-LONDON,1,1
12/31/2021,Mount Hope Centre for Long Term Care,C596,London,MIDDLESEX-LONDON,1,1
12/31/2021,peopleCare Oakcrossing London,2980,London,MIDDLESEX-LONDON,1,1
12/31/2021,The Village of Glendale Crossing,2979,London,MIDDLESEX-LONDON,1,1
12/31/2021,Westmount Gardens Long Term Care Home,2878,London,MIDDLESEX-LONDON,1,1
10/31/2021,Woodland Villa,2743,Long Sault,EASTERN ONTARIO,1,1
11/30/2021,Woodland Villa,2743,Long Sault,EASTERN ONTARIO,1,1
12/31/2021,Woodland Villa,2743,Long Sault,EASTERN ONTARIO,1,1
8/31/2021,Woodland Villa,2743,Long Sault,EASTERN ONTARIO,0.87,0.83
9/30/2021,Woodland Villa,2743,Long Sault,EASTERN ONTARIO,0.92,0.85
8/31/2021,Champlain Long Term Care Residence,925,L'orignal,EASTERN ONTARIO,0.99,0.99
9/30/2021,Champlain Long Term Care Residence,925,L'orignal,EASTERN ONTARIO,0.99,0.99
10/31/2021,Champlain Long Term Care Residence,925,L'orignal,EASTERN ONTARIO,1,1
11/30/2021,Champlain Long Term Care Residence,925,L'orignal,EASTERN ONTARIO,1,1
12/31/2021,Champlain Long Term Care Residence,925,L'orignal,EASTERN ONTARIO,1,1
8/31/2021,Pinecrest Manor,2600,Lucknow,GREY-BRUCE,0.89,0.89
9/30/2021,Pinecrest Manor,2600,Lucknow,GREY-BRUCE,0.92,0.86
10/31/2021,Pinecrest Manor,2600,Lucknow,GREY-BRUCE,1,0.96
11/30/2021,Pinecrest Manor,2600,Lucknow,GREY-BRUCE,1,1
12/31/2021,Pinecrest Manor,2600,Lucknow,GREY-BRUCE,1,1
8/31/2021,Santé Manitouwadge Health,2810,Manitouwadge,THUNDER BAY,0.9,0.9
9/30/2021,Santé Manitouwadge Health,2810,Manitouwadge,THUNDER BAY,0.96,0.96
10/31/2021,Santé Manitouwadge Health,2810,Manitouwadge,THUNDER BAY,0.97,0.97
12/31/2021,Santé Manitouwadge Health,2810,Manitouwadge,THUNDER BAY,1,1
8/31/2021,Sherwood Court Long Term Care Centre,2894,Maple,YORK REGION,0.98,0.95
8/31/2021,York Region Maple Health Centre,M605,Maple,YORK REGION,0.88,0.87
9/30/2021,Sherwood Court Long Term Care Centre,2894,Maple,YORK REGION,0.99,0.98
9/30/2021,York Region Maple Health Centre,M605,Maple,YORK REGION,0.89,0.86
10/31/2021,Sherwood Court Long Term Care Centre,2894,Maple,YORK REGION,1,0.99
10/31/2021,York Region Maple Health Centre,M605,Maple,YORK REGION,0.94,0.92
11/30/2021,Sherwood Court Long Term Care Centre,2894,Maple,YORK REGION,0.99,0.99
11/30/2021,York Region Maple Health Centre,M605,Maple,YORK REGION,1,1
12/31/2021,Sherwood Court Long Term Care Centre,2894,Maple,YORK REGION,1,1
12/31/2021,York Region Maple Health Centre,M605,Maple,YORK REGION,1,1
8/31/2021,Grey Gables Home for the Aged,M606,Markdale,GREY-BRUCE,0.9,0.9
9/30/2021,Grey Gables Home for the Aged,M606,Markdale,GREY-BRUCE,0.91,0.88
10/31/2021,Grey Gables Home for the Aged,M606,Markdale,GREY-BRUCE,0.99,0.96
11/30/2021,Grey Gables Home for the Aged,M606,Markdale,GREY-BRUCE,1,0.99
12/31/2021,Grey Gables Home for the Aged,M606,Markdale,GREY-BRUCE,1,1
8/31/2021,Bethany Lodge,2986,Markham,YORK REGION,0.94,0.91
8/31/2021,Chartwell Woodhaven Long Term Care Residence,2888,Markham,YORK REGION,0.96,0.95
8/31/2021,Markhaven,2924,Markham,YORK REGION,0.95,0.94
8/31/2021,Yee Hong Centre - Markham,2876,Markham,YORK REGION,0.95,0.91
9/30/2021,Bethany Lodge,2986,Markham,YORK REGION,0.94,0.91
9/30/2021,Chartwell Woodhaven Long Term Care Residence,2888,Markham,YORK REGION,0.97,0.95
9/30/2021,Markhaven,2924,Markham,YORK REGION,0.95,0.95
9/30/2021,Yee Hong Centre - Markham,2876,Markham,YORK REGION,0.99,0.99
10/31/2021,Bethany Lodge,2986,Markham,YORK REGION,0.99,0.97
10/31/2021,Chartwell Woodhaven Long Term Care Residence,2888,Markham,YORK REGION,1,0.98
10/31/2021,Markhaven,2924,Markham,YORK REGION,0.96,0.96
10/31/2021,Yee Hong Centre - Markham,2876,Markham,YORK REGION,1,0.99
11/30/2021,Bethany Lodge,2986,Markham,YORK REGION,0.99,0.99
11/30/2021,Chartwell Woodhaven Long Term Care Residence,2888,Markham,YORK REGION,1,1
11/30/2021,Markhaven,2924,Markham,YORK REGION,1,1
11/30/2021,Yee Hong Centre - Markham,2876,Markham,YORK REGION,1,1
12/31/2021,Bethany Lodge,2986,Markham,YORK REGION,0.99,0.99
12/31/2021,Chartwell Woodhaven Long Term Care Residence,2888,Markham,YORK REGION,1,1
12/31/2021,Yee Hong Centre - Markham,2876,Markham,YORK REGION,1,1
8/31/2021,Caressant Care Marmora,2718,Marmora,HASTINGS PRINCE EDWARD,0.88,0.86
9/30/2021,Caressant Care Marmora,2718,Marmora,HASTINGS PRINCE EDWARD,0.96,0.95
