Economic region code,Economic region name,Census division code,Census division name,Census subdivision code,Census subdivision name,Total Population,Total Private Dwellings,Population density (people/square km),Land area (square km),Total - Age groups,0-14 Years,15-64 Years,15-19 Years,20-24 Years,>=65,Average Age of Population,Median Age of Population,Total households by #/room,1 or fewer per room,>1 per room,Total households by housing suitability,Suitable housing,Unsuitable housing,Total owned and rented households >0 income,<30 percent of income spent on shelter,>=30 percent of income spent on shelter,30 - <100 percent of income spent on shelter,Total commuting duration,Commute <15 min,Commute 15-29 min,Commute 30-44 min,Commute 45-59 min,Commute >=60 min
3590, Northeast,3554,"Timiskaming, District (DIS)",3554058,"McGarry, Township (TP)",579.0,333.0,6.8,85.62,580.0,85.0,340.0,15.0,25.0,155.0,48.5,55.2,285.0,275.0,10.0,285.0,275.0,10.0,285.0,215.0,70.0,65.0,185.0,35.0,30.0,85.0,20.0,20.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554062,"Larder Lake, Township (TP)",745.0,440.0,3.3,227.62,745.0,105.0,435.0,30.0,35.0,205.0,46.8,51.2,370.0,370.0,0.0,370.0,360.0,10.0,370.0,325.0,45.0,40.0,245.0,35.0,85.0,65.0,10.0,35.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554066,"Gauthier, Township (TP)",151.0,73.0,1.7,87.98,150.0,20.0,110.0,0.0,5.0,25.0,45.2,49.2,75.0,75.0,0.0,75.0,75.0,0.0,,,,,55.0,10.0,40.0,0.0,0.0,0.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554068,"Kirkland Lake, Town (T)",7750.0,4353.0,29.7,261.29,7750.0,1185.0,4765.0,365.0,450.0,1795.0,44.3,45.2,3770.0,3740.0,30.0,3770.0,3690.0,85.0,3745.0,3040.0,710.0,680.0,2700.0,1920.0,335.0,125.0,185.0,135.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554091,"Timiskaming, Unorganized, East Part, Unorganized (NO)",5.0,38.0,0.0,248.55,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3554,"Timiskaming, District (DIS)",3554094,"Timiskaming, Unorganized, West Part, Unorganized (NO)",3210.0,1934.0,0.3,10199.8,3210.0,495.0,1920.0,135.0,140.0,800.0,46.0,51.2,1380.0,1375.0,0.0,1380.0,1350.0,30.0,1325.0,1210.0,115.0,85.0,1190.0,295.0,435.0,230.0,115.0,110.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556014,"Black River-Matheson, Township (TP)",2572.0,1403.0,2.2,1161.89,2570.0,465.0,1560.0,125.0,125.0,550.0,43.4,46.8,1080.0,1055.0,25.0,1080.0,1065.0,15.0,1030.0,905.0,125.0,110.0,885.0,235.0,200.0,160.0,145.0,155.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556027,"Timmins, City (CY)",41145.0,19390.0,13.9,2955.33,41145.0,6655.0,27040.0,2270.0,2580.0,7445.0,41.8,42.0,17885.0,17725.0,165.0,17885.0,17275.0,610.0,17800.0,14925.0,2875.0,2655.0,16710.0,8750.0,4975.0,1755.0,360.0,865.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556031,"Iroquois Falls, Town (T)",4418.0,2153.0,7.4,599.03,4420.0,675.0,2715.0,185.0,190.0,1030.0,45.2,48.0,1975.0,1975.0,0.0,1975.0,1950.0,30.0,1960.0,1740.0,220.0,205.0,1380.0,650.0,155.0,185.0,160.0,230.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556033,"Abitibi 70, Indian reserve (IRI)",156.0,76.0,2.0,78.23,155.0,25.0,120.0,10.0,30.0,20.0,36.0,32.8,70.0,65.0,10.0,70.0,65.0,0.0,,,,,60.0,60.0,0.0,0.0,0.0,0.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556042,"Cochrane, Town (T)",5390.0,2540.0,10.0,537.9,5390.0,965.0,3315.0,325.0,275.0,1110.0,42.3,43.6,2315.0,2285.0,25.0,2315.0,2225.0,85.0,2305.0,1980.0,325.0,310.0,2040.0,1480.0,245.0,85.0,30.0,195.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556048,"Smooth Rock Falls, Town (T)",1200.0,650.0,6.0,199.73,1200.0,135.0,645.0,45.0,45.0,420.0,51.4,58.0,580.0,580.0,0.0,580.0,580.0,0.0,580.0,520.0,60.0,55.0,325.0,165.0,0.0,45.0,40.0,60.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556052,"Fauquier-Strickland, Township (TP)",467.0,278.0,0.5,1010.45,470.0,45.0,275.0,15.0,5.0,145.0,52.6,59.6,215.0,215.0,0.0,215.0,210.0,0.0,215.0,190.0,20.0,20.0,170.0,35.0,45.0,50.0,0.0,30.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556056,"Moonbeam, Township (TP)",1157.0,759.0,4.9,234.46,1155.0,120.0,740.0,55.0,45.0,295.0,49.5,55.6,525.0,525.0,0.0,525.0,515.0,10.0,520.0,480.0,40.0,40.0,360.0,125.0,140.0,65.0,0.0,30.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556066,"Kapuskasing, Town (T)",8057.0,4134.0,95.9,83.98,8055.0,1245.0,4830.0,375.0,380.0,1985.0,45.5,48.4,3790.0,3770.0,25.0,3790.0,3730.0,60.0,3775.0,3275.0,500.0,475.0,3005.0,2365.0,330.0,75.0,30.0,200.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556070,"Val Rita-Harty, Township (TP)",757.0,382.0,2.0,378.89,755.0,125.0,480.0,35.0,35.0,155.0,44.1,48.4,305.0,305.0,0.0,305.0,290.0,20.0,305.0,285.0,25.0,15.0,325.0,115.0,125.0,0.0,0.0,75.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556073,"Opasatika, Township (TP)",200.0,110.0,0.6,327.09,195.0,15.0,130.0,5.0,15.0,50.0,50.4,57.2,110.0,110.0,0.0,110.0,110.0,0.0,,,,,60.0,15.0,0.0,25.0,0.0,10.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556076,"Hearst, Town (T)",4794.0,2373.0,48.9,98.06,4795.0,690.0,2970.0,280.0,250.0,1140.0,45.2,48.0,2250.0,2245.0,10.0,2250.0,2245.0,10.0,2235.0,1940.0,295.0,280.0,2135.0,1745.0,150.0,95.0,0.0,145.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556077,"Mattice-Val Côté, Township (TP)",542.0,260.0,1.3,412.81,540.0,85.0,350.0,20.0,25.0,105.0,44.7,49.6,265.0,265.0,0.0,265.0,265.0,0.0,260.0,240.0,0.0,0.0,175.0,30.0,95.0,25.0,0.0,20.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556091,"Cochrane, Unorganized, South West Part, Unorganized (NO)",5.0,38.0,0.0,552.18,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3556,"Cochrane, District (DIS)",3556092,"Cochrane, Unorganized, North Part, Unorganized (NO)",2546.0,1494.0,0.0,130291.63,2545.0,395.0,1660.0,140.0,115.0,490.0,44.0,48.8,1035.0,1015.0,20.0,1035.0,980.0,55.0,1030.0,940.0,85.0,80.0,955.0,490.0,295.0,80.0,15.0,75.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556093,"Fort Albany (Part) 67, Indian reserve (IRI)",775.0,237.0,220.3,3.52,775.0,220.0,515.0,55.0,80.0,40.0,30.9,26.8,200.0,175.0,25.0,200.0,135.0,65.0,0.0,0.0,0.0,0.0,250.0,240.0,10.0,0.0,0.0,0.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556094,"Factory Island 1, Indian reserve (IRI)",1376.0,462.0,423.7,3.25,1375.0,370.0,885.0,90.0,95.0,120.0,33.2,31.0,400.0,355.0,40.0,400.0,320.0,80.0,0.0,0.0,0.0,0.0,410.0,350.0,35.0,15.0,10.0,10.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556095,"Constance Lake 92, Indian reserve (IRI)",741.0,242.0,28.8,25.69,740.0,210.0,425.0,65.0,30.0,105.0,36.1,37.2,225.0,210.0,15.0,225.0,190.0,35.0,0.0,0.0,0.0,0.0,220.0,180.0,20.0,10.0,0.0,0.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556096,"Moose Factory 68, Indian reserve (IRI)",0.0,0.0,0.0,169.16,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3556,"Cochrane, District (DIS)",3556098,"Cochrane, Unorganized, South East Part, Unorganized (NO)",25.0,19.0,0.5,53.46,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3556,"Cochrane, District (DIS)",3556100,"Flying Post 73, Indian reserve (IRI)",0.0,0.0,0.0,58.17,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3556,"Cochrane, District (DIS)",3556102,"New Post 69A, Indian reserve (IRI)",128.0,38.0,99.5,1.29,125.0,30.0,85.0,10.0,5.0,15.0,34.0,31.8,35.0,30.0,10.0,35.0,30.0,10.0,,,,,55.0,30.0,15.0,10.0,0.0,10.0
3590, Northeast,3556,"Cochrane, District (DIS)",3556106,"Moosonee, Town (TV)",1512.0,629.0,2.8,547.83,1515.0,435.0,965.0,120.0,90.0,110.0,31.9,29.8,490.0,460.0,25.0,490.0,425.0,60.0,480.0,425.0,60.0,60.0,590.0,465.0,90.0,15.0,0.0,20.0
3590, Northeast,3557,"Algoma, District (DIS)",3557001,"Jocelyn, Township (TP)",314.0,360.0,2.4,130.43,315.0,10.0,170.0,5.0,5.0,130.0,58.8,62.0,165.0,165.0,0.0,165.0,165.0,0.0,165.0,140.0,25.0,25.0,65.0,20.0,15.0,0.0,10.0,15.0
3590, Northeast,3557,"Algoma, District (DIS)",3557004,"Hilton, Township (TP)",382.0,335.0,3.3,114.77,385.0,50.0,200.0,15.0,10.0,135.0,49.7,56.8,140.0,140.0,0.0,140.0,130.0,10.0,145.0,135.0,0.0,0.0,90.0,15.0,20.0,15.0,20.0,25.0
3590, Northeast,3557,"Algoma, District (DIS)",3557006,"Hilton Beach, Village (VL)",198.0,134.0,78.6,2.52,195.0,25.0,110.0,10.0,10.0,65.0,48.8,56.8,105.0,105.0,0.0,105.0,105.0,0.0,,,,,90.0,20.0,20.0,10.0,20.0,20.0
3590, Northeast,3557,"Algoma, District (DIS)",3557008,"St. Joseph, Township (TP)",1426.0,909.0,11.2,127.65,1425.0,195.0,750.0,65.0,40.0,485.0,49.7,57.2,610.0,605.0,0.0,610.0,590.0,20.0,575.0,475.0,100.0,85.0,420.0,140.0,100.0,35.0,85.0,65.0
3590, Northeast,3557,"Algoma, District (DIS)",3557011,"Laird, Township (TP)",1121.0,560.0,10.9,103.25,1120.0,170.0,700.0,45.0,40.0,255.0,45.5,50.4,470.0,465.0,0.0,470.0,465.0,0.0,450.0,415.0,40.0,35.0,385.0,55.0,70.0,205.0,50.0,0.0
3590, Northeast,3557,"Algoma, District (DIS)",3557014,"Tarbutt and Tarbutt Additional, Township (TP)",573.0,398.0,10.9,52.79,575.0,85.0,340.0,25.0,30.0,145.0,45.4,49.6,245.0,245.0,0.0,245.0,245.0,0.0,245.0,225.0,20.0,20.0,220.0,85.0,35.0,65.0,35.0,10.0
3590, Northeast,3557,"Algoma, District (DIS)",3557016,"Johnson, Township (TP)",749.0,422.0,6.3,119.47,750.0,150.0,450.0,70.0,55.0,140.0,39.9,40.4,265.0,255.0,10.0,265.0,250.0,10.0,215.0,200.0,20.0,20.0,190.0,60.0,30.0,30.0,55.0,0.0
3590, Northeast,3557,"Algoma, District (DIS)",3557019,"Plummer Additional, Township (TP)",757.0,519.0,3.5,219.24,760.0,120.0,445.0,45.0,30.0,195.0,46.2,52.4,335.0,330.0,10.0,335.0,330.0,0.0,315.0,260.0,55.0,45.0,230.0,65.0,35.0,55.0,45.0,35.0
3590, Northeast,3557,"Algoma, District (DIS)",3557021,"Bruce Mines, Town (T)",582.0,293.0,95.6,6.09,585.0,70.0,305.0,30.0,25.0,210.0,51.0,58.4,275.0,275.0,0.0,275.0,270.0,0.0,270.0,250.0,25.0,25.0,130.0,50.0,40.0,0.0,15.0,15.0
3590, Northeast,3557,"Algoma, District (DIS)",3557026,"Thessalon 12, Indian reserve (IRI)",151.0,71.0,15.8,9.57,155.0,40.0,90.0,10.0,5.0,25.0,38.0,40.4,60.0,55.0,0.0,60.0,50.0,10.0,,,,,40.0,30.0,0.0,10.0,0.0,0.0
3590, Northeast,3557,"Algoma, District (DIS)",3557028,"Thessalon, Town (T)",1260.0,600.0,287.5,4.38,1260.0,155.0,650.0,60.0,40.0,455.0,52.4,58.8,560.0,560.0,0.0,560.0,550.0,0.0,560.0,480.0,80.0,80.0,345.0,265.0,40.0,20.0,0.0,15.0
3590, Northeast,3557,"Algoma, District (DIS)",3557035,"Huron Shores, Municipality (MU)",1860.0,1171.0,4.1,451.87,1860.0,235.0,1060.0,70.0,65.0,560.0,49.7,56.4,830.0,825.0,10.0,830.0,800.0,35.0,805.0,725.0,75.0,75.0,615.0,250.0,200.0,70.0,10.0,85.0
3590, Northeast,3557,"Algoma, District (DIS)",3557038,"Blind River, Town (T)",3422.0,2207.0,6.7,513.98,3420.0,485.0,2025.0,150.0,155.0,915.0,47.1,52.8,1600.0,1595.0,0.0,1600.0,1540.0,60.0,1590.0,1380.0,205.0,200.0,1130.0,755.0,210.0,55.0,55.0,55.0
3590, Northeast,3557,"Algoma, District (DIS)",3557039,"Spanish, Town (T)",670.0,392.0,6.3,106.9,670.0,80.0,395.0,30.0,30.0,190.0,49.4,56.8,275.0,275.0,0.0,275.0,275.0,0.0,275.0,205.0,70.0,60.0,145.0,30.0,50.0,40.0,10.0,20.0
3590, Northeast,3557,"Algoma, District (DIS)",3557040,"The North Shore, Township (TP)",531.0,365.0,2.3,230.17,535.0,45.0,280.0,20.0,5.0,210.0,54.9,60.4,270.0,270.0,0.0,270.0,270.0,0.0,265.0,255.0,0.0,0.0,165.0,70.0,45.0,30.0,10.0,0.0
3590, Northeast,3557,"Algoma, District (DIS)",3557041,"Elliot Lake, City (CY)",11372.0,6275.0,16.3,696.06,11375.0,1175.0,5655.0,375.0,350.0,4540.0,53.4,60.4,5840.0,5815.0,25.0,5840.0,5750.0,95.0,5815.0,4655.0,1155.0,1105.0,2645.0,1960.0,305.0,120.0,95.0,165.0
3590, Northeast,3557,"Algoma, District (DIS)",3557051,"Macdonald, Meredith and Aberdeen Additional, Township (TP)",1513.0,803.0,9.3,163.26,1515.0,275.0,940.0,70.0,65.0,295.0,42.6,45.6,605.0,605.0,0.0,605.0,595.0,10.0,570.0,515.0,55.0,55.0,575.0,50.0,120.0,335.0,45.0,15.0
3590, Northeast,3557,"Algoma, District (DIS)",3557061,"Sault Ste. Marie, City (CY)",72051.0,34818.0,324.6,221.99,72050.0,10250.0,43875.0,3510.0,4035.0,17930.0,45.4,47.2,32530.0,32395.0,135.0,32530.0,31630.0,900.0,32415.0,27195.0,5215.0,4950.0,23980.0,15710.0,6655.0,940.0,250.0,420.0
3590, Northeast,3557,"Algoma, District (DIS)",3557066,"Prince, Township (TP)",975.0,462.0,11.5,84.98,975.0,125.0,600.0,55.0,40.0,250.0,46.7,51.2,395.0,390.0,10.0,395.0,390.0,10.0,400.0,380.0,20.0,0.0,380.0,70.0,220.0,80.0,10.0,0.0
3590, Northeast,3557,"Algoma, District (DIS)",3557071,"Sagamok, Indian reserve (IRI)",1110.0,408.0,11.5,96.83,1110.0,280.0,670.0,75.0,75.0,160.0,36.2,31.8,385.0,380.0,10.0,385.0,320.0,65.0,0.0,0.0,0.0,0.0,260.0,160.0,20.0,25.0,15.0,30.0
3590, Northeast,3557,"Algoma, District (DIS)",3557072,"Serpent River 7, Indian reserve (IRI)",351.0,151.0,4.6,76.14,350.0,75.0,215.0,15.0,25.0,70.0,40.2,40.0,145.0,140.0,10.0,145.0,140.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,0.0,10.0,0.0,0.0
3590, Northeast,3557,"Algoma, District (DIS)",3557073,"Mississagi River 8, Indian reserve (IRI)",414.0,176.0,22.7,18.26,415.0,80.0,285.0,15.0,20.0,45.0,39.6,41.2,175.0,165.0,10.0,175.0,165.0,10.0,0.0,0.0,0.0,0.0,135.0,95.0,20.0,10.0,10.0,10.0
3590, Northeast,3557,"Algoma, District (DIS)",3557074,"Garden River 14, Indian reserve (IRI)",1071.0,458.0,5.0,213.71,1075.0,225.0,700.0,65.0,65.0,145.0,38.8,38.8,420.0,410.0,10.0,420.0,385.0,35.0,0.0,0.0,0.0,0.0,335.0,170.0,90.0,45.0,10.0,15.0
3590, Northeast,3557,"Algoma, District (DIS)",3557075,"Rankin Location 15D, Indian reserve (IRI)",,,,15.39,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3557,"Algoma, District (DIS)",3557076,"Wawa, Municipality (MU)",2705.0,1377.0,6.6,411.89,2705.0,435.0,1675.0,130.0,120.0,600.0,44.0,47.2,1210.0,1205.0,0.0,1210.0,1190.0,25.0,1210.0,1095.0,110.0,110.0,1160.0,815.0,100.0,30.0,20.0,195.0
3590, Northeast,3557,"Algoma, District (DIS)",3557077,"Goulais Bay 15A, Indian reserve (IRI)",,,,6.71,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3557,"Algoma, District (DIS)",3557078,"Gros Cap 49, Indian reserve (IRI)",63.0,38.0,1.8,34.12,60.0,10.0,45.0,5.0,0.0,10.0,46.0,50.8,35.0,35.0,0.0,35.0,35.0,0.0,,,,,20.0,15.0,10.0,0.0,0.0,10.0
3590, Northeast,3557,"Algoma, District (DIS)",3557079,"Dubreuilville, Township (TP)",576.0,284.0,6.6,87.53,575.0,100.0,370.0,35.0,35.0,105.0,41.8,44.4,245.0,245.0,0.0,245.0,235.0,10.0,245.0,200.0,45.0,40.0,245.0,105.0,80.0,15.0,0.0,35.0
3590, Northeast,3557,"Algoma, District (DIS)",3557091,"White River, Township (TP)",557.0,333.0,5.8,95.55,555.0,80.0,365.0,15.0,25.0,115.0,45.5,50.0,295.0,295.0,0.0,295.0,295.0,0.0,295.0,265.0,30.0,30.0,320.0,225.0,0.0,30.0,15.0,35.0
3590, Northeast,3557,"Algoma, District (DIS)",3557092,"Obadjiwan 15E, Indian reserve (IRI)",,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3557,"Algoma, District (DIS)",3557094,"Algoma, Unorganized, South East Part, Unorganized (NO)",5.0,1.0,0.1,43.17,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3557,"Algoma, District (DIS)",3557095,"Algoma, Unorganized, North Part, Unorganized (NO)",6050.0,5019.0,0.1,43618.95,6050.0,760.0,3750.0,215.0,220.0,1540.0,48.0,54.4,2770.0,2755.0,15.0,2770.0,2730.0,45.0,2745.0,2525.0,225.0,205.0,2010.0,275.0,770.0,650.0,215.0,105.0
3590, Northeast,3557,"Algoma, District (DIS)",3557096,"Hornepayne, Township (TP)",968.0,515.0,4.8,203.04,965.0,150.0,660.0,45.0,80.0,155.0,40.9,41.2,440.0,440.0,0.0,440.0,425.0,15.0,440.0,375.0,65.0,45.0,440.0,350.0,75.0,10.0,0.0,0.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558001,"Neebing, Municipality (MU)",2241.0,1205.0,2.6,873.78,2240.0,320.0,1435.0,115.0,90.0,490.0,44.7,48.8,940.0,940.0,0.0,940.0,925.0,10.0,910.0,865.0,50.0,45.0,830.0,105.0,280.0,285.0,120.0,35.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558003,"Fort William 52, Indian reserve (IRI)",964.0,391.0,16.5,58.5,960.0,195.0,615.0,60.0,65.0,155.0,38.8,37.6,360.0,350.0,10.0,360.0,320.0,40.0,0.0,0.0,0.0,0.0,215.0,120.0,60.0,20.0,0.0,10.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558004,"Thunder Bay, City (CY)",108843.0,50995.0,332.1,327.77,108845.0,15420.0,69595.0,5405.0,7325.0,23825.0,43.7,44.0,48405.0,47950.0,450.0,48405.0,46790.0,1615.0,48215.0,40520.0,7700.0,7045.0,39345.0,20910.0,14660.0,2195.0,540.0,1040.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558011,"Oliver Paipoonge, Municipality (MU)",6035.0,2390.0,17.2,350.51,6035.0,1025.0,3755.0,320.0,265.0,1260.0,43.5,46.0,2320.0,2315.0,10.0,2320.0,2275.0,50.0,2265.0,2020.0,240.0,235.0,2255.0,390.0,1335.0,400.0,25.0,105.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558012,"Gillies, Township (TP)",441.0,208.0,4.8,92.68,440.0,55.0,290.0,25.0,25.0,100.0,45.3,50.0,175.0,175.0,0.0,175.0,175.0,0.0,165.0,150.0,0.0,0.0,135.0,20.0,20.0,50.0,35.0,10.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558016,"O'Connor, Township (TP)",689.0,283.0,6.3,108.56,690.0,115.0,445.0,40.0,30.0,130.0,42.6,46.0,280.0,275.0,0.0,280.0,275.0,10.0,275.0,270.0,0.0,0.0,345.0,35.0,60.0,160.0,40.0,50.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558019,"Conmee, Township (TP)",798.0,317.0,4.8,167.65,795.0,155.0,520.0,35.0,50.0,125.0,40.0,40.0,300.0,295.0,0.0,300.0,295.0,0.0,295.0,270.0,25.0,0.0,325.0,25.0,95.0,180.0,10.0,10.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558028,"Shuniah, Municipality (MU)",3247.0,2088.0,5.7,571.34,3245.0,375.0,1905.0,120.0,125.0,965.0,49.3,55.2,1425.0,1425.0,0.0,1425.0,1415.0,15.0,1410.0,1300.0,110.0,100.0,1220.0,200.0,505.0,320.0,95.0,100.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558034,"Dorion, Township (TP)",375.0,176.0,1.8,211.25,375.0,45.0,215.0,15.0,5.0,110.0,49.9,56.4,175.0,175.0,0.0,175.0,175.0,0.0,170.0,165.0,10.0,10.0,150.0,55.0,30.0,10.0,40.0,25.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558041,"Red Rock, Township (TP)",895.0,455.0,14.4,62.1,895.0,140.0,515.0,50.0,35.0,235.0,45.2,47.6,420.0,420.0,0.0,420.0,400.0,15.0,415.0,385.0,35.0,30.0,330.0,110.0,120.0,15.0,10.0,75.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558044,"Nipigon, Township (TP)",1473.0,747.0,13.6,107.94,1475.0,215.0,840.0,80.0,70.0,420.0,47.1,51.6,660.0,660.0,0.0,660.0,655.0,10.0,665.0,600.0,60.0,55.0,500.0,355.0,50.0,30.0,0.0,60.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558051,"Schreiber, Township (TP)",1039.0,612.0,29.0,35.81,1040.0,130.0,655.0,35.0,55.0,250.0,47.8,54.4,490.0,485.0,0.0,490.0,490.0,0.0,490.0,425.0,60.0,55.0,395.0,290.0,85.0,10.0,0.0,15.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558054,"Terrace Bay, Township (TP)",1528.0,793.0,10.1,151.5,1530.0,240.0,915.0,50.0,45.0,370.0,45.8,48.8,715.0,700.0,10.0,715.0,710.0,0.0,710.0,625.0,90.0,80.0,575.0,465.0,65.0,0.0,0.0,30.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558059,"Marathon, Town (T)",3138.0,1602.0,18.8,167.03,3140.0,485.0,2145.0,185.0,155.0,505.0,42.0,43.2,1415.0,1410.0,0.0,1415.0,1390.0,25.0,1410.0,1315.0,95.0,80.0,1330.0,795.0,190.0,205.0,65.0,70.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558060,"Pic Mobert North, Indian reserve (IRI)",138.0,61.0,82.5,1.67,135.0,40.0,95.0,10.0,10.0,5.0,32.8,30.8,55.0,50.0,0.0,55.0,50.0,0.0,,,,,30.0,15.0,0.0,10.0,0.0,0.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558061,"Pic Mobert South, Indian reserve (IRI)",127.0,57.0,401.6,0.32,125.0,40.0,75.0,10.0,5.0,15.0,34.0,35.2,50.0,50.0,0.0,50.0,45.0,0.0,,,,,40.0,30.0,0.0,10.0,0.0,0.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558062,"Pic River 50, Indian reserve (IRI)",372.0,164.0,92.3,4.03,370.0,90.0,230.0,20.0,25.0,55.0,37.4,37.6,140.0,135.0,0.0,140.0,130.0,10.0,0.0,0.0,0.0,0.0,130.0,75.0,25.0,10.0,0.0,10.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558063,"Pays Plat 51, Indian reserve (IRI)",100.0,37.0,49.3,2.03,100.0,30.0,60.0,5.0,0.0,5.0,33.2,33.2,35.0,35.0,10.0,35.0,35.0,10.0,,,,,25.0,20.0,0.0,0.0,0.0,0.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558064,"Lake Helen 53A, Indian reserve (IRI)",240.0,97.0,277.8,0.86,240.0,50.0,155.0,15.0,25.0,30.0,37.2,37.2,90.0,90.0,0.0,90.0,85.0,0.0,,,,,80.0,50.0,15.0,0.0,0.0,10.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558065,"Gull River 55, Indian reserve (IRI)",110.0,90.0,2.8,39.77,110.0,25.0,55.0,5.0,0.0,30.0,41.6,44.0,60.0,60.0,0.0,60.0,60.0,10.0,,,,,20.0,20.0,0.0,0.0,0.0,0.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558066,"Manitouwadge, Township (TP)",1974.0,1059.0,5.6,352.17,1975.0,285.0,1225.0,90.0,105.0,465.0,45.5,49.2,920.0,915.0,10.0,920.0,905.0,15.0,915.0,845.0,70.0,65.0,720.0,430.0,30.0,105.0,100.0,60.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558067,"Ginoogaming First Nation, Indian reserve (IRI)",200.0,65.0,2.9,68.65,200.0,55.0,135.0,20.0,15.0,15.0,33.2,30.0,60.0,55.0,0.0,60.0,50.0,15.0,,,,,35.0,25.0,10.0,0.0,0.0,0.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558068,"Long Lake 58, Indian reserve (IRI)",410.0,127.0,149.0,2.75,410.0,145.0,250.0,30.0,35.0,20.0,28.6,24.4,125.0,120.0,0.0,125.0,105.0,15.0,0.0,0.0,0.0,0.0,65.0,55.0,0.0,0.0,0.0,0.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558069,"Rocky Bay 1, Indian reserve (IRI)",154.0,72.0,592.8,0.26,150.0,45.0,95.0,10.0,15.0,20.0,31.6,28.6,55.0,55.0,10.0,55.0,55.0,10.0,,,,,25.0,25.0,0.0,0.0,0.0,0.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558074,"Sand Point First Nation, Indian reserve (IRI)",5.0,29.0,0.5,10.71,,,,,,,,,,,,,,,,,,,,,,,,
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558075,"Greenstone, Municipality (MU)",4309.0,2449.0,1.6,2727.04,4310.0,725.0,2665.0,250.0,190.0,915.0,43.6,47.2,1920.0,1905.0,15.0,1920.0,1885.0,35.0,1910.0,1700.0,210.0,190.0,1665.0,1115.0,240.0,135.0,45.0,125.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558076,"Aroland, Indian settlement (S-É)",178.0,58.0,53.3,3.34,180.0,60.0,100.0,10.0,10.0,20.0,32.6,29.8,60.0,55.0,0.0,60.0,50.0,10.0,,,,,40.0,30.0,0.0,0.0,0.0,0.0
3595, Northwest,3558,"Thunder Bay, District (DIS)",3558077,"Lake Nipigon, Indian reserve (IRI)",0.0,0.0,0.0,12.89,,,,,,,,,,,,,,,,,,,,,,,,
